City_ID,City,Country,Lat,Lng,Date,Max Temp,Humidity,Clouds,Wind Speed
719,abnub,EG,27.27,31.15,1579645907.0,48.2,70.0,0.0,9.17
720,pinotepa nacional,MX,16.32,-98.02,1579645908.0,77.63,69.0,0.0,4.0
722,noumea,NC,-22.28,166.46,1579645878.0,82.4,45.0,23.0,3.36
723,siimusti,EE,58.73,26.34,1579645911.0,37.0,74.0,93.0,16.11
724,arvika,SE,59.66,12.59,1579645912.0,41.0,60.0,83.0,13.87
725,shamary,RU,57.34,58.22,1579645913.0,22.35,93.0,100.0,13.51
726,turukhansk,RU,65.82,87.98,1579645710.0,-34.92,93.0,96.0,8.7
727,lazaro cardenas,MX,17.96,-102.2,1579645915.0,81.34,71.0,0.0,5.21
728,byron bay,AU,-28.65,153.62,1579645916.0,82.99,74.0,100.0,2.24
729,genhe,CN,50.78,121.52,1579645917.0,-22.97,100.0,90.0,3.15
730,vila,PT,42.03,-8.16,1579645918.0,53.01,65.0,15.0,12.75
731,ninghai,CN,29.29,121.42,1579645920.0,54.0,87.0,93.0,2.24
732,sorong,ID,-0.88,131.25,1579645921.0,82.22,73.0,99.0,5.97
733,paris,FR,48.85,2.35,1579645870.0,32.0,80.0,0.0,5.82
734,yenagoa,NG,4.92,6.26,1579645923.0,79.02,74.0,98.0,3.98
735,georgiyevskoye,RU,58.73,45.02,1579645924.0,30.4,97.0,94.0,8.68
736,lagoa,PT,39.05,-27.98,1579645925.0,58.93,71.0,86.0,22.82
737,shu,KZ,43.6,73.76,1579645926.0,17.01,64.0,100.0,1.99
738,xining,CN,36.62,101.77,1579645927.0,11.59,69.0,17.0,5.19
739,moron,AR,-34.65,-58.62,1579645925.0,82.0,78.0,20.0,10.29
740,vestmanna,FO,62.16,-7.17,1579645930.0,42.8,87.0,100.0,3.36
741,ipanema,BR,-30.14,-51.22,1579645931.0,73.99,94.0,90.0,11.41
742,kiunga,PG,-6.12,141.29,1579645932.0,78.24,91.0,97.0,1.54
743,coroneo,MX,20.13,-100.33,1579645933.0,64.4,39.0,20.0,6.93
744,carutapera,BR,-1.2,-46.02,1579645934.0,81.59,80.0,85.0,19.71
745,ilhabela,BR,-23.78,-45.36,1579645935.0,76.5,77.0,21.0,15.26
746,carlisle,US,40.2,-77.19,1579645904.0,33.8,43.0,1.0,8.05
748,kutum,SD,14.2,24.67,1579645938.0,45.09,34.0,18.0,4.99
749,asyut,EG,27.18,31.18,1579645939.0,48.2,70.0,0.0,9.17
750,wajima,JP,37.4,136.9,1579645940.0,40.91,57.0,100.0,5.53
752,vardo,NO,70.37,31.11,1579645941.0,28.4,74.0,75.0,13.87
753,pandan niog,PH,6.23,120.56,1579645942.0,80.55,72.0,0.0,16.49
754,vila franca do campo,PT,37.72,-25.43,1579645943.0,57.2,76.0,40.0,13.87
755,vesoul,FR,47.58,5.83,1579645944.0,32.0,92.0,0.0,1.12
756,yichang,CN,30.71,111.28,1579645945.0,43.93,84.0,100.0,4.25
757,sena madureira,BR,-9.07,-68.66,1579645947.0,80.98,77.0,98.0,3.33
758,buenos aires,AR,-34.61,-58.38,1579645815.0,82.0,78.0,75.0,16.11
759,cefalu,IT,38.04,14.02,1579645949.0,54.0,71.0,30.0,1.01
760,athni,IN,16.73,75.07,1579645950.0,65.44,68.0,0.0,10.54
761,safaga,EG,26.73,33.94,1579645662.0,53.6,50.0,0.0,13.87
762,tsiroanomandidy,MG,-18.77,46.03,1579645952.0,68.83,97.0,100.0,2.53
763,muriwai beach,NZ,-36.82,174.45,1579645953.0,72.0,68.0,91.0,6.93
764,qidong,CN,31.81,121.66,1579645954.0,52.0,91.0,100.0,5.37
765,kahului,US,20.89,-156.47,1579645912.0,80.6,50.0,40.0,3.36
766,serik,TR,36.92,31.1,1579645957.0,46.4,31.0,0.0,19.46
768,lahat,ID,-3.8,103.53,1579645958.0,70.16,96.0,92.0,1.36
769,birin,NP,26.89,88.07,1579645959.0,38.03,79.0,0.0,3.87
770,wasilla,US,61.58,-149.44,1579645959.0,18.0,92.0,90.0,1.3
771,alekseyevsk,RU,57.84,108.35,1579645961.0,-4.5,92.0,100.0,6.85
772,guamuchil,MX,25.47,-108.1,1579645962.0,82.99,35.0,4.0,10.0
773,irece,BR,-11.3,-41.86,1579645785.0,81.84,50.0,100.0,6.53
774,aswan,EG,24.09,32.91,1579645964.0,46.51,54.0,0.0,10.71
775,prado,BR,-17.34,-39.22,1579645966.0,80.17,81.0,100.0,18.43
776,polonnaruwa,LK,7.93,81.0,1579645967.0,73.09,95.0,41.0,5.37
777,uyuni,BO,-20.46,-66.83,1579645968.0,52.61,78.0,100.0,10.04
779,rawah,IQ,34.48,41.91,1579645969.0,47.82,83.0,82.0,8.37
780,mayumba,GA,-3.43,10.66,1579645970.0,81.82,76.0,87.0,3.56
781,mitsamiouli,KM,-11.38,43.28,1579645971.0,83.16,80.0,100.0,24.85
782,varnavino,RU,57.4,45.09,1579645973.0,33.15,96.0,100.0,11.41
783,karasuyama,JP,36.65,140.15,1579645974.0,34.0,74.0,75.0,3.36
784,moissala,TD,8.34,17.77,1579645754.0,72.37,15.0,58.0,5.06
785,shimoga,IN,13.92,75.57,1579645976.0,64.11,74.0,0.0,6.51
786,miraflores,MX,19.22,-98.81,1579645977.0,75.2,34.0,5.0,5.82
787,husavik,IS,66.04,-17.34,1579645978.0,33.8,69.0,20.0,1.12
788,manaquiri,BR,-3.32,-60.35,1579645979.0,80.6,83.0,40.0,3.36
789,akyab,MM,20.15,92.9,1579645980.0,63.88,72.0,30.0,9.84
790,pasighat,IN,28.07,95.33,1579645981.0,56.48,67.0,75.0,2.08
791,ochtrup,DE,52.22,7.18,1579645870.0,37.4,85.0,75.0,3.36
792,ryotsu,JP,38.08,138.43,1579645984.0,33.8,68.0,82.0,2.24
793,dutlwe,BW,-23.98,23.9,1579645985.0,75.02,50.0,1.0,8.37
794,minab,IR,27.15,57.08,1579645707.0,57.2,76.0,40.0,4.7
795,vigrestad,NO,58.57,5.7,1579645987.0,44.6,81.0,40.0,17.22
796,aksu,CN,41.12,80.26,1579645725.0,21.87,74.0,100.0,1.92
798,ouidah,BJ,6.36,2.09,1579645989.0,82.4,78.0,20.0,3.36
799,binghamton,US,42.1,-75.92,1579645990.0,26.01,67.0,40.0,5.82
800,nekrasovka,RU,48.35,135.23,1579645991.0,8.6,84.0,75.0,4.47
801,zmeinogorsk,RU,51.16,82.19,1579645993.0,17.1,92.0,100.0,11.86
802,doha,QA,25.29,51.53,1579645806.0,63.0,63.0,0.0,2.24
803,mardin,TR,37.31,40.74,1579645995.0,44.6,81.0,90.0,9.17
804,praia,CV,14.92,-23.51,1579645996.0,71.6,78.0,82.0,16.11
805,krasnoselkup,RU,65.7,82.47,1579645958.0,-10.75,95.0,100.0,17.05
806,filadelfia,US,39.95,-75.16,1579645788.0,33.01,42.0,1.0,5.82
807,hazorasp,UZ,41.32,61.07,1579645999.0,28.4,74.0,90.0,6.93
808,piacabucu,BR,-10.41,-36.43,1579646000.0,80.2,79.0,46.0,14.05
809,caborca,MX,30.58,-111.1,1579646002.0,60.01,75.0,100.0,3.0
810,north branch,US,45.51,-92.98,1579646003.0,19.4,67.0,1.0,11.41
811,limbang,MY,4.75,115.0,1579646004.0,80.6,100.0,75.0,2.24
812,arman,RU,59.7,150.17,1579646005.0,-9.72,82.0,0.0,5.82
813,boyolangu,ID,-8.12,111.89,1579645793.0,74.44,86.0,49.0,0.43
814,canberra,AU,-35.28,149.13,1579645820.0,72.0,56.0,0.0,1.12
815,hunterville,NZ,-39.93,175.57,1579646008.0,66.0,88.0,100.0,4.0
816,jacareacanga,BR,-6.22,-57.75,1579646009.0,86.0,79.0,20.0,2.24
817,korla,CN,41.76,86.15,1579646010.0,12.38,48.0,74.0,1.25
818,springbok,ZA,-29.66,17.89,1579646011.0,56.34,70.0,0.0,3.6
819,magdagachi,RU,53.45,125.8,1579646013.0,-14.37,97.0,98.0,2.35
821,kurdzhinovo,RU,43.99,40.96,1579646014.0,28.49,54.0,96.0,3.83
822,paita,PE,-5.09,-81.11,1579646015.0,62.6,100.0,0.0,11.41
823,alyangula,AU,-13.85,136.42,1579645980.0,84.2,79.0,75.0,12.75
824,muhos,FI,64.75,26.17,1579646017.0,32.0,71.0,39.0,18.34
825,pishva,IR,35.31,51.73,1579646018.0,37.4,74.0,75.0,4.7
826,pestravka,RU,52.41,49.96,1579646019.0,29.68,96.0,100.0,19.6
827,lodja,CD,-3.48,23.43,1579646020.0,74.05,69.0,100.0,1.41
828,santiago del estero,AR,-27.8,-64.26,1579645906.0,83.14,66.0,56.0,7.49
829,abaete,BR,-19.16,-45.45,1579646023.0,73.67,88.0,75.0,6.08
830,nicoya,CR,10.15,-85.45,1579645803.0,89.6,46.0,99.0,4.7
831,mandera,KE,3.94,41.87,1579645956.0,81.63,37.0,20.0,11.03
832,gladstone,AU,-23.85,151.25,1579645855.0,84.2,70.0,90.0,8.05
833,road town,VG,18.42,-64.62,1579646027.0,78.8,78.0,40.0,10.29
835,coffs harbour,AU,-30.3,153.13,1579646020.0,82.4,69.0,24.0,5.82
836,sunrise manor,US,36.21,-115.07,1579646029.0,61.0,36.0,1.0,4.7
837,belyy yar,RU,53.6,91.39,1579646031.0,-13.0,75.0,68.0,2.24
838,menongue,AO,-14.66,17.69,1579646032.0,63.77,95.0,69.0,1.7
839,akureyri,IS,65.68,-18.09,1579646033.0,33.8,69.0,20.0,1.12
840,adrar,MR,20.5,-10.07,1579646034.0,63.01,28.0,80.0,9.91
841,burnie,AU,-41.07,145.92,1579646035.0,60.01,85.0,100.0,5.99
842,almaznyy,RU,48.04,40.05,1579646036.0,33.8,80.0,75.0,20.13
843,chimbote,PE,-9.09,-78.58,1579646037.0,73.85,73.0,58.0,7.25
844,bangui,CF,4.36,18.55,1579646038.0,75.2,69.0,37.0,2.24
845,bull savanna,JM,17.89,-77.59,1579646039.0,68.43,87.0,86.0,4.47
846,bontang,ID,0.13,117.5,1579646041.0,81.05,81.0,83.0,15.1
847,nemuro,JP,43.32,145.57,1579646042.0,27.1,61.0,38.0,15.08
848,santa luzia,BR,-19.77,-43.85,1579646043.0,78.8,78.0,20.0,5.82
849,revda,RU,56.8,59.93,1579646044.0,15.8,92.0,40.0,8.95
850,tubay,PH,9.17,125.52,1579646045.0,74.75,75.0,0.0,5.14
851,bulgan,MN,48.81,103.53,1579646046.0,0.0,79.0,77.0,4.5
852,qinhuangdao,CN,39.93,119.59,1579646047.0,30.33,69.0,22.0,2.13
853,kolondieba,ML,11.09,-6.89,1579646048.0,78.93,24.0,51.0,4.47
854,tura,IN,25.52,90.22,1579646049.0,52.63,72.0,0.0,1.36
855,khandyga,RU,62.67,135.6,1579646051.0,-20.67,98.0,100.0,1.3
856,savelugu,GH,9.62,-0.83,1579646052.0,83.61,22.0,27.0,4.94
857,kumluca,TR,36.37,30.29,1579646053.0,40.42,38.0,0.0,7.27
858,ko samui,TH,9.54,99.94,1579646054.0,80.6,78.0,20.0,6.93
859,usogorsk,RU,63.41,48.69,1579646055.0,26.28,95.0,100.0,10.16
860,magway,MM,20.15,94.92,1579646056.0,60.08,67.0,2.0,3.04
861,lethem,GY,3.38,-59.8,1579646057.0,86.92,47.0,60.0,14.97
862,rundu,NA,-17.93,19.77,1579646058.0,77.0,25.0,99.0,1.12
863,ziarat,PK,30.38,67.73,1579646059.0,20.52,62.0,0.0,3.96
864,kindu,CD,-2.95,25.95,1579646061.0,72.41,76.0,100.0,1.57
865,trelew,AR,-43.25,-65.31,1579646062.0,67.32,48.0,0.0,15.84
866,mao,ES,39.89,4.27,1579646063.0,57.2,93.0,91.0,17.22
867,finnsnes,NO,69.23,17.98,1579646064.0,34.0,79.0,75.0,32.21
868,bitung,ID,1.45,125.18,1579646065.0,73.4,94.0,20.0,2.24
869,masuguru,TZ,-11.37,38.42,1579646066.0,72.95,95.0,100.0,4.56
870,bubaque,GW,11.28,-15.83,1579646067.0,77.16,65.0,100.0,8.57
871,pueblo bello,CO,8.2,-76.53,1579646068.0,86.0,70.0,40.0,13.87
872,clinton,US,42.59,-82.92,1579645981.0,30.2,63.0,75.0,9.17
873,koshurnikovo,RU,54.17,93.3,1579646071.0,0.59,95.0,100.0,0.98
874,jieznas,LT,54.6,24.17,1579646072.0,42.8,87.0,90.0,14.99
875,talakan,RU,50.32,130.37,1579646073.0,-2.92,98.0,96.0,1.19
876,ibiruba,BR,-28.63,-53.09,1579646074.0,66.99,98.0,100.0,6.35
877,anjiang,CN,27.32,110.1,1579646075.0,46.13,98.0,100.0,1.19
878,northam,GB,51.03,-4.22,1579646076.0,36.0,85.0,0.0,2.24
879,altamont,US,42.21,-121.74,1579645833.0,39.0,80.0,90.0,12.75
880,maloarkhangelsk,RU,52.4,36.5,1579646078.0,36.37,92.0,100.0,18.07
881,siva,EG,29.2,25.52,1579646079.0,49.91,68.0,37.0,10.45
882,naro moru,KE,-0.17,37.02,1579646081.0,54.91,66.0,33.0,1.57
883,reconquista,AR,-29.15,-59.65,1579646082.0,75.56,85.0,58.0,3.76
885,porirua,NZ,-41.13,174.85,1579646016.0,66.0,72.0,99.0,21.92
